# sloWNet	slv	http://lojze.lugos.si/darja/slownet.html	CC BY SA 3.0 
01031256-v	slv:lemma	poslati
01031563-n	slv:lemma	naturizem
01031563-n	slv:lemma	nudizem
01031756-v	slv:lemma	izraziti
01031797-a	slv:lemma	breznog
01031966-v	slv:lemma	napisati
01031966-v	slv:lemma	pisati
01032040-n	slv:lemma	obred
01032326-v	slv:lemma	registrirati
01032368-n	slv:lemma	maša
01032710-a	slv:lemma	ploskonog
01033184-n	slv:lemma	liturgija
01033527-v	slv:lemma	biti
01033527-v	slv:lemma	obravnavati
01033527-v	slv:lemma	obsegati
01033527-v	slv:lemma	pokriti
01033527-v	slv:lemma	pokrivati
01033527-v	slv:lemma	ravnati
01033527-v	slv:lemma	razpravljati
01033527-v	slv:lemma	ukvarjati se
01033527-v	slv:lemma	zajemati
01034153-a	slv:lemma	prirojen
01034296-a	slv:lemma	posvojen
01034312-v	slv:lemma	diskutirati
01034312-v	slv:lemma	obravnavati
01034312-v	slv:lemma	pretresati
01034312-v	slv:lemma	razpravljati
01034385-n	slv:lemma	opoldanska maša
01034457-a	slv:lemma	tuj
01034457-a	slv:lemma	čuden
01034685-n	slv:lemma	placebo
01034925-n	slv:def	0	milost
01034925-n	slv:lemma	zakrament
01035007-a	slv:lemma	eksotičen
01035007-a	slv:lemma	tuj
01035504-n	slv:def	0	imenujemo dogodek, ko je Jezus zadnjikrat večerjal z učenci, preden je bil izdan in usmrčen
01035504-n	slv:lemma	Zadnja večerja
01035530-v	slv:lemma	dogovoriti
01035530-v	slv:lemma	soglašati
01035530-v	slv:lemma	strinjati
01035559-a	slv:lemma	tuj
01035725-a	slv:lemma	uvožen
01035853-n	slv:def	0	en od najpomembnejših krščanskih zakramentov
01035853-n	slv:lemma	evharistija
01035853-n	slv:lemma	liturgija
01035858-a	slv:lemma	tuj
01036319-v	slv:lemma	izpostaviti
01036319-v	slv:lemma	izpostavljati
01036319-v	slv:lemma	ogroziti
01036319-v	slv:lemma	ogrožati
01036383-a	slv:lemma	domač
01036383-a	slv:lemma	prvoten
01036383-a	slv:lemma	tuzemski
01036754-a	slv:lemma	domač
01036778-n	slv:lemma	zaroka
01036804-v	slv:lemma	besedičiti
01036804-v	slv:lemma	blebetati
01036804-v	slv:lemma	brbljati
01036804-v	slv:lemma	govoričiti
01036804-v	slv:lemma	igračkati se
01036804-v	slv:lemma	klepetati
01036804-v	slv:lemma	ragljati
01036804-v	slv:lemma	čebljati
01036804-v	slv:lemma	čenčati
01036804-v	slv:lemma	čvekati
01036804-v	slv:lemma	ščebetati
01036804-v	slv:lemma	žlabudrati
01036804-v	slv:lemma	žlobudrati
01036996-n	slv:lemma	poroka
01037148-a	slv:lemma	domač
01037469-n	slv:lemma	ohcet
01037469-n	slv:lemma	svatba
01037540-a	slv:lemma	tuj
01037650-v	slv:lemma	blebetati
01037650-v	slv:lemma	brbljati
01037819-n	slv:def	0	po krstu postane član skupnosti kristjanov - krščanske Cerkve
01037819-n	slv:lemma	krst
01037819-n	slv:lemma	krščenec
01037885-a	slv:lemma	internacionalen
01037885-a	slv:lemma	mednaroden
01037885-a	slv:lemma	zunanji
01037910-v	slv:lemma	flirtati
01037910-v	slv:lemma	koketirati
01037910-v	slv:lemma	ljubimkati
01037910-v	slv:lemma	poigravati se
01037910-v	slv:lemma	spogledovati
01037910-v	slv:lemma	spogledovati se
01037910-v	slv:lemma	šaliti se
01038102-a	slv:lemma	domač
01038147-n	slv:lemma	nalivanje
01038147-n	slv:lemma	polivanje
01038261-n	slv:lemma	oblivanje
01038332-a	slv:lemma	domač
01038332-a	slv:lemma	notranji
01038375-n	slv:lemma	krst
01038375-n	slv:lemma	krstitev
01038580-a	slv:lemma	komunalen
01038580-a	slv:lemma	mesten
01038666-v	slv:lemma	blebetati
01038666-v	slv:lemma	brbljati
01038666-v	slv:lemma	govoriti
01038666-v	slv:lemma	klepetati
01038666-v	slv:lemma	kramljati
01038666-v	slv:lemma	meniti se
01038666-v	slv:lemma	obiskati
01038666-v	slv:lemma	pogajati se
01038666-v	slv:lemma	čenčati
01038666-v	slv:lemma	čvekati
01038761-n	slv:lemma	birma
01038808-a	slv:lemma	domač
01039203-a	slv:lemma	udomačen
01039307-n	slv:lemma	spoved
01039330-v	slv:lemma	podpisati
01039330-v	slv:lemma	signalizirati
01039556-a	slv:lemma	gospodinjski
01039556-a	slv:lemma	varčen
01039637-n	slv:lemma	bolniško maziljenje
01039687-a	slv:lemma	zakonski
01039822-n	slv:lemma	duhovniško posvečenje
01039925-n	slv:lemma	blagoslovitev
01039925-n	slv:lemma	posvetitev
01039925-n	slv:lemma	posvečenje
01039925-n	slv:lemma	sanktifikacija
01040128-n	slv:lemma	beatifikacija
01040390-n	slv:lemma	kanonizacija
01040410-a	slv:lemma	nepozaben
01040646-n	slv:lemma	blagoslovitev
01040646-n	slv:lemma	posvetitev
01040752-a	slv:lemma	nepozaben
01041111-n	slv:lemma	blagoslovitev
01041111-n	slv:lemma	posvetitev
01041498-n	slv:lemma	daritev
01041634-a	slv:lemma	maščevalen
01041634-a	slv:lemma	maščevalski
01041674-n	slv:lemma	maziljenje
01041762-v	slv:lemma	poklicati
01041916-a	slv:lemma	formalen
01041968-n	slv:lemma	molitev
01042491-a	slv:lemma	obreden
01042703-a	slv:lemma	konvencionalen
01042764-n	slv:lemma	bogočastje
01042764-n	slv:lemma	molitve
01042998-n	slv:lemma	bakti
01043189-n	slv:lemma	devetdnevnica
01043333-n	slv:def	0	(Roman Catholic Church) a devotion consisting of 14 prayers before the 14 stations of the cross (referring to Jesus' suffering and crucifixion). Poleg tega tudi molitev, ki jo verniki molijo, ko se spominjajo tega trpljenja
01043333-n	slv:lemma	Križev pot
01043374-a	slv:lemma	konvencionalen
01043374-a	slv:lemma	nominalen
01043505-a	slv:lemma	pozitiven
01043619-a	slv:lemma	formalen
01043693-n	slv:lemma	blagoslov
01043887-v	slv:lemma	peti
01043924-a	slv:lemma	formalen
01043924-a	slv:lemma	tog
01044084-n	slv:lemma	idolatrija
01044084-n	slv:lemma	malikovanje
01044240-a	slv:lemma	neformalen
01044448-n	slv:lemma	idolatrija
01044448-n	slv:lemma	malikovanje
01044533-v	slv:lemma	momljati
01044533-v	slv:lemma	mrmrati
01044557-a	slv:lemma	neformalen
01044557-a	slv:lemma	za prosti čas
01044730-a	slv:lemma	neformalen
01044730-a	slv:lemma	nenameren
01045216-a	slv:lemma	formalen
01045419-v	slv:lemma	ječati
01045419-v	slv:lemma	stokati
01045419-v	slv:lemma	tarnati
01045711-a	slv:lemma	neformalen
01045719-v	slv:lemma	bobneti
01045719-v	slv:lemma	godrnjati
01045719-v	slv:lemma	mrmrati
01045719-v	slv:lemma	zagodrnjati
01045963-a	slv:lemma	konverzacijski
01045963-a	slv:lemma	pogovoren
01045963-a	slv:lemma	pogovorna
01045963-a	slv:lemma	pogovorni
01045963-a	slv:lemma	pogovorno
01046059-v	slv:lemma	bučati
01046226-a	slv:lemma	navaden
01046480-v	slv:lemma	dreti se
01046480-v	slv:lemma	vpiti
01046553-a	slv:lemma	epistolaren
01046553-a	slv:lemma	pisemski
01046784-a	slv:lemma	žargonski
01046932-v	slv:lemma	rjoveti
01046932-v	slv:lemma	tarnati
01046932-v	slv:lemma	tuliti
01046932-v	slv:lemma	vpiti
01046932-v	slv:lemma	zavijati
01046932-v	slv:lemma	zavpiti
01046984-n	slv:lemma	aktiviranje
01047301-a	slv:lemma	bivši
01047301-a	slv:lemma	nekdanji
01047338-n	slv:lemma	oživitev
01047338-n	slv:lemma	revitalizacija
01047381-v	slv:lemma	tuliti
01047561-a	slv:lemma	zadnji
01047745-v	slv:lemma	lajati
01047803-n	slv:lemma	preporod
01047803-n	slv:lemma	prerod
01047803-n	slv:lemma	renesansa
01047951-v	slv:lemma	lajati
01048059-n	slv:lemma	oživitev
01048059-n	slv:lemma	oživljenje
01048059-n	slv:lemma	resurekcija
01048059-n	slv:lemma	vstajenje
01048171-v	slv:lemma	bevskati
01048171-v	slv:lemma	lajati
01048210-n	slv:lemma	obuditev
01048210-n	slv:lemma	oživitev
01048210-n	slv:lemma	oživljenje
01048330-v	slv:lemma	blejati
01048406-a	slv:lemma	posrečen
01048406-a	slv:lemma	srečen
01048466-n	slv:lemma	animacija
01048569-v	slv:lemma	dreti se
01048569-v	slv:lemma	rjoveti
01048697-n	slv:lemma	predstavitev
01048718-v	slv:lemma	rjoveti
01048718-v	slv:lemma	tuliti
01048762-a	slv:lemma	dober
01048912-n	slv:lemma	prikrivanje
01048912-n	slv:lemma	skrivanje
01048939-v	slv:lemma	vreščati
01048976-a	slv:lemma	čudežen
01049606-v	slv:lemma	izvajati
01049606-v	slv:lemma	opravljati
01049685-n	slv:lemma	maskiranje
01049685-n	slv:lemma	prikrivanje
01049737-v	slv:lemma	intonirati
01049737-v	slv:lemma	peti
01049992-n	slv:lemma	krinka
01050088-a	slv:lemma	fatalen
01050088-a	slv:lemma	katastrofalen
01050088-a	slv:lemma	nesrečen
01050088-a	slv:lemma	poguben
01050088-a	slv:lemma	razdejalen
01050088-a	slv:lemma	smrten
01050088-a	slv:lemma	strahovit
01050088-a	slv:lemma	tragičen
01050088-a	slv:lemma	usoden
01050313-v	slv:lemma	intonirati
01050603-a	slv:lemma	prikrajšan
01050627-n	slv:lemma	pogreb
01050627-n	slv:lemma	pokop
01050651-v	slv:lemma	peti
01050651-v	slv:lemma	ukati
01050890-a	slv:lemma	beden
01050890-a	slv:lemma	ganljiv
01050890-a	slv:lemma	nesrečen
01050890-a	slv:lemma	reven
01050890-a	slv:lemma	siromašen
01050890-a	slv:lemma	ubog
01050890-a	slv:lemma	žalosten
01050896-v	slv:lemma	peti
01051082-n	slv:lemma	tihotapljenje
01051221-n	slv:lemma	pranje denarja
01051331-n	slv:lemma	namestitev
01051331-n	slv:lemma	postavitev
01051364-v	slv:lemma	deklamirati
01051410-a	slv:lemma	nesrečen
01051410-a	slv:lemma	zlosluten
01051718-a	slv:lemma	poteptan
01051718-a	slv:lemma	potlačen
01051718-a	slv:lemma	teptan
01051718-a	slv:lemma	tlačen
01051718-a	slv:lemma	zatiran
01051801-n	slv:lemma	namestitev
01051814-a	slv:lemma	nesrečen
01051956-v	slv:lemma	biti
01052215-n	slv:lemma	vstavitev
01052248-a	slv:lemma	aromatičen
01052248-a	slv:lemma	blagodišeč
01052248-a	slv:lemma	vonjav
01052301-v	slv:lemma	cvrčati
01052301-v	slv:lemma	čivkati
01052428-a	slv:lemma	aromatičen
01052428-a	slv:lemma	vonjav
01052611-a	slv:lemma	sladek
01052618-n	slv:lemma	vsaditev
01052782-v	slv:lemma	mijavkati
01052936-v	slv:lemma	presti
01053067-n	slv:lemma	postavitev
01053144-a	slv:lemma	smrdljiv
01053144-a	slv:lemma	usmrajen
01053404-n	slv:lemma	superpozicija
01053539-a	slv:lemma	zamazan
01053617-n	slv:lemma	bivanje
01053634-a	slv:lemma	smrdljiv
01053634-a	slv:lemma	umazan
01053915-a	slv:lemma	plesniv
01053915-a	slv:lemma	zatohel
01053920-n	slv:lemma	bivanje
01054047-a	slv:lemma	velik
01054047-a	slv:lemma	visok
01054227-n	slv:lemma	nastanitev
01054335-n	slv:lemma	najem
01054335-n	slv:lemma	najetje
01054545-n	slv:lemma	bivanje
01054545-n	slv:lemma	prebivanje
01054553-v	slv:lemma	rigati
01054876-n	slv:lemma	kohabitacija
01054876-n	slv:lemma	priležništvo
01054876-n	slv:lemma	skupno gospodinjstvo
01054876-n	slv:lemma	sobivanje
01054876-n	slv:lemma	sožitje
01054876-n	slv:lemma	zunajzakonska skupnost
01054922-a	slv:lemma	kisel
01054922-a	slv:lemma	skisan
01054922-a	slv:lemma	žarek
01055018-v	slv:lemma	mukati
01055065-n	slv:lemma	konkubinat
01055065-n	slv:lemma	koruzništvo
01055065-n	slv:lemma	priležništvo
01055165-n	slv:lemma	bivakiranje
01055165-n	slv:lemma	kamping
01055165-n	slv:lemma	kampiranje
01055165-n	slv:lemma	taborjenje
01055165-n	slv:lemma	šotorjenje
01055360-n	slv:lemma	obisk
01055493-n	slv:lemma	obisk
01055954-n	slv:lemma	kratek obisk
01056236-n	slv:lemma	obiskovanje
01056236-n	slv:lemma	ogledovanje
01056236-n	slv:lemma	razgledovanje
01056411-n	slv:lemma	postanek
01057053-n	slv:lemma	postanek
01057200-n	slv:lemma	nabavljanje
01057759-n	slv:lemma	hranjenje
01058363-a	slv:lemma	prost
01058363-a	slv:lemma	svoboden
01058574-v	slv:lemma	pripomniti
01058995-v	slv:lemma	komariti
01059123-v	slv:lemma	potrditi
01059400-a	slv:lemma	določen
01059400-a	slv:lemma	stalen
01059711-a	slv:lemma	hiter
01059711-a	slv:lemma	negiben
01059711-a	slv:lemma	trden
01059711-a	slv:lemma	čvrst
01059719-n	slv:lemma	dotakanje
01059719-n	slv:lemma	natakanje
01059743-v	slv:lemma	rezgetati
01060234-n	slv:lemma	izdajanje
01060317-v	slv:lemma	biti
01060317-v	slv:lemma	dajati
01060317-v	slv:lemma	dati
01060317-v	slv:lemma	odreči se
01060317-v	slv:lemma	posvečati se
01060494-v	slv:lemma	biti
01060494-v	slv:lemma	dajati
01060494-v	slv:lemma	dati
01060494-v	slv:lemma	izplačati se
01060494-v	slv:lemma	odreči se
01060494-v	slv:lemma	plačati
01060494-v	slv:lemma	posvečati se
01060745-n	slv:def	0	dejavnost, ki se ukvarja z upravljanjem toka materialov od virov do porabnikov tako znotraj kot med podjetji
01060745-n	slv:lemma	logistika
01060745-n	slv:lemma	zaledje
01060746-v	slv:lemma	biti
01060746-v	slv:lemma	dajati
01060746-v	slv:lemma	dati
01060746-v	slv:lemma	nuditi
01060746-v	slv:lemma	odreči se
01060746-v	slv:lemma	posvečati se
01060924-n	slv:lemma	preskrba
01060947-a	slv:lemma	prost
01061017-v	slv:lemma	biti
01061017-v	slv:lemma	imeti
01061017-v	slv:lemma	izraziti
01061017-v	slv:lemma	nositi
01061017-v	slv:lemma	prevažati
01061320-v	slv:lemma	biti
01061320-v	slv:lemma	nositi
01061333-n	slv:lemma	povpraševanje
01061333-n	slv:lemma	zahteva
01061481-v	slv:lemma	izjaviti
01061481-v	slv:lemma	izraziti
01061481-v	slv:lemma	navesti
01061489-a	slv:lemma	prost
01061489-a	slv:lemma	svoboden
01061526-n	slv:lemma	izsiljevanje
01061526-n	slv:lemma	izterjava
01061945-n	slv:lemma	terjatev
01061945-n	slv:lemma	zahtevek
01062114-a	slv:lemma	prost
01062136-n	slv:lemma	odškodninski zahtevek
01062253-v	slv:lemma	biti
01062253-v	slv:lemma	dati
01062253-v	slv:lemma	dostaviti
01062253-v	slv:lemma	predati
01062253-v	slv:lemma	vrniti
01062393-a	slv:lemma	avtonomen
01062393-a	slv:lemma	neodvisen
01062393-a	slv:lemma	odvisen
01062393-a	slv:lemma	prost
01062393-a	slv:lemma	samostojen
01062393-a	slv:lemma	samoupraven
01062395-v	slv:lemma	označiti
01062395-v	slv:lemma	postaviti
01062395-v	slv:lemma	vzpostaviti
01062468-n	slv:lemma	beg možganov
01062555-v	slv:lemma	poslati
01062583-n	slv:lemma	neaktivnost
01062631-a	slv:lemma	razpoložljiv
01062739-v	slv:lemma	poklicati
01062817-n	slv:lemma	odmor
01062938-a	slv:lemma	jasen
01062938-a	slv:lemma	prost
01062997-n	slv:lemma	odmor
01062997-n	slv:lemma	pavza
01063049-v	slv:lemma	izdati
01063102-a	slv:lemma	emancipiran
01063102-a	slv:lemma	osvobojen
01063102-a	slv:lemma	prost
01063188-v	slv:lemma	oskrbeti
01063188-v	slv:lemma	pogojevati
01063578-n	slv:lemma	odmor
01063578-n	slv:lemma	premor
01063638-a	slv:lemma	prost
01063695-v	slv:lemma	povabiti
01063695-v	slv:lemma	vabiti
01063697-n	slv:lemma	postanek
01063753-a	slv:lemma	naraven
01063753-a	slv:lemma	prost
01063753-a	slv:lemma	spontan
01063930-v	slv:lemma	udeleževati se
01063930-v	slv:lemma	udeležiti se
01063939-n	slv:lemma	čakanje
01063958-a	slv:lemma	prost
01064148-n	slv:lemma	počitek
01064560-v	slv:lemma	črkovati
01064799-v	slv:lemma	izdati
01064913-a	slv:lemma	oglat
01064999-v	slv:lemma	pregledati
01064999-v	slv:lemma	preveriti
01065126-a	slv:lemma	zaprt
01065441-n	slv:lemma	brezdelje
01065456-v	slv:lemma	objasniti
01065456-v	slv:lemma	pojasniti
01065456-v	slv:lemma	razložiti
01065630-v	slv:lemma	blebetati
01065687-n	slv:lemma	prosti čas
01065694-a	slv:lemma	prost
01065877-v	slv:lemma	obdržati
01065877-v	slv:lemma	ohraniti
01065877-v	slv:lemma	vzdrževati
01066036-v	slv:lemma	dobiti
01066036-v	slv:lemma	naučiti se
01066163-n	slv:lemma	odlog
01066433-v	slv:lemma	biti
01066433-v	slv:lemma	predstaviti
01066542-a	slv:lemma	pogosten
01066689-n	slv:lemma	potrpljenje
01066775-v	slv:lemma	intonirati
01066775-v	slv:lemma	peti
01066787-a	slv:lemma	pogosten
01066787-a	slv:lemma	pretežen
01066787-a	slv:lemma	prevladujoč
01066787-a	slv:lemma	razširjen
01066787-a	slv:lemma	sedanji
01066881-n	slv:lemma	odlaganje
01066881-n	slv:lemma	odlašanje
01066881-n	slv:lemma	odlog
01067003-a	slv:lemma	enakomeren
01067003-a	slv:lemma	pravilen
01067003-a	slv:lemma	reden
01067070-n	slv:lemma	odložitev
01067193-a	slv:lemma	nenavaden
01067193-a	slv:lemma	redek
01067362-n	slv:lemma	obotavljanje
01067362-n	slv:lemma	zavlačevanje
01067415-a	slv:lemma	občasen
01067415-a	slv:lemma	priložnosten
01067538-a	slv:lemma	redek
01067664-v	slv:lemma	metati
01067664-v	slv:lemma	vreči
01067694-a	slv:lemma	nov
01067694-a	slv:lemma	svež
01067816-v	slv:lemma	peti
01067816-v	slv:lemma	prepevati
01067816-v	slv:lemma	zapeti
01067995-v	slv:lemma	imenovati
01068184-n	slv:lemma	interpolacija
01068306-a	slv:lemma	dober
01068306-a	slv:lemma	nepokvarjen
01068423-n	slv:lemma	cincanje
01068423-n	slv:lemma	mečkanje
01068423-n	slv:lemma	obotavljanje
01068438-a	slv:lemma	vroč
01068513-a	slv:lemma	nov
01068528-n	slv:lemma	abrupcija
01068528-n	slv:lemma	prekinitev
01068565-v	slv:lemma	prositi
01068565-v	slv:lemma	zahtevati
01068609-a	slv:lemma	svež
01068609-a	slv:lemma	topel
01068609-a	slv:lemma	vroč
01068773-n	slv:lemma	vzdržnost
01068793-v	slv:lemma	poklicati
01068985-v	slv:lemma	zahtevati
01069012-n	slv:lemma	askeza
01069090-v	slv:lemma	zahtevati
01069125-n	slv:lemma	celibat
01069190-v	slv:lemma	povezati
01069283-a	slv:lemma	pokvarjen
01069391-v	slv:lemma	povezati
01069454-a	slv:lemma	hladen
01069454-a	slv:lemma	mrzel
01069638-v	slv:lemma	biti
01069638-v	slv:lemma	dajati
01069638-v	slv:lemma	dati
01069809-v	slv:lemma	zahtevati
01069809-v	slv:lemma	zaprositi
01069823-a	slv:lemma	črviv
01069980-n	slv:lemma	post
01070088-a	slv:lemma	gobast
01070088-a	slv:lemma	nagnil
01070088-a	slv:lemma	oprhel
01070088-a	slv:lemma	plesniv
01070088-a	slv:lemma	preperel
01070088-a	slv:lemma	zastarel
01070102-v	slv:lemma	biti
01070102-v	slv:lemma	sporočiti
01070187-n	slv:lemma	dieta
01070432-n	slv:lemma	nadzor prometa
01070538-a	slv:lemma	gnil
01070716-a	slv:lemma	gnil
01070716-a	slv:lemma	kužen
01070716-a	slv:lemma	nagnil
01070716-a	slv:lemma	pokvarjen
01070716-a	slv:lemma	usmrajen
01070777-v	slv:lemma	začeti
01070892-n	slv:lemma	potlačitev
01070892-n	slv:lemma	zatrtje
01071049-a	slv:lemma	gnil
01071049-a	slv:lemma	trhel
01071090-n	slv:lemma	toleranca
01071198-a	slv:lemma	svež
01071213-n	slv:lemma	prizanesljivost
01071411-n	slv:lemma	pomilostitev
01071762-v	slv:lemma	biti
01071762-v	slv:lemma	skleniti
01072072-n	slv:lemma	naslada
01072072-n	slv:lemma	užitek
01072072-n	slv:lemma	uživanje
01072112-a	slv:lemma	konzerviran
01072236-n	slv:lemma	lamentacija
01072262-v	slv:lemma	boriti
01072262-v	slv:lemma	boriti se
01072262-v	slv:lemma	kompetirati
01072262-v	slv:lemma	konkurirati
01072262-v	slv:lemma	kosati
01072262-v	slv:lemma	kosati se
01072262-v	slv:lemma	meriti se
01072262-v	slv:lemma	potegovati se
01072262-v	slv:lemma	rivalizirati
01072262-v	slv:lemma	tekmovati
01072382-a	slv:lemma	posušen
01072402-n	slv:lemma	smeh
01072402-n	slv:lemma	smejanje
01072586-a	slv:lemma	zamrznjen
01072641-v	slv:lemma	biti
01072641-v	slv:lemma	predložiti
01072641-v	slv:lemma	vložiti
01072780-n	slv:lemma	zadovoljitev
01072949-v	slv:lemma	igrati
01073094-a	slv:lemma	kisel
01073094-a	slv:lemma	vložen
01073241-n	slv:lemma	vdajanje
01073311-a	slv:lemma	slan
01073311-a	slv:lemma	soljen
01073435-a	slv:lemma	okajen
01073435-a	slv:lemma	posušen
01073435-a	slv:lemma	prekajen
01073707-a	slv:lemma	sladek
01073707-a	slv:lemma	svež
01073824-n	slv:lemma	orgija
01073995-n	slv:lemma	oteževanje
01074335-a	slv:lemma	ki vsebuje sol
01074357-v	slv:lemma	preklicati
01074458-a	slv:lemma	vsebujoč sol
01074498-n	slv:lemma	oviranje
01074509-v	slv:lemma	razviti
01074650-a	slv:lemma	prijateljski
01074701-v	slv:lemma	razviti
01074914-v	slv:lemma	umreti
01075117-n	slv:lemma	obleganje
01075178-a	slv:lemma	dostopen
01075178-a	slv:lemma	genialen
01075178-a	slv:lemma	ljudomil
01075178-a	slv:lemma	prijazen
01075178-a	slv:lemma	priljuden
01075178-a	slv:lemma	vljuden
01075524-a	slv:lemma	prijateljski
01075524-a	slv:lemma	tovariški
01075524-a	slv:lemma	zaupen
01075725-n	slv:lemma	zavlačevanje
01075864-a	slv:lemma	dostopen
01075864-a	slv:lemma	kolegialen
01075864-a	slv:lemma	tovariški
01076046-n	slv:lemma	postanek
01076046-n	slv:lemma	zastoj
01076145-a	slv:lemma	neformalen
01076435-a	slv:lemma	prijateljski
01076488-n	slv:lemma	odvračanje
01076615-v	slv:lemma	biti
01076615-v	slv:lemma	iti
01076615-v	slv:lemma	predlagati
01076615-v	slv:lemma	premikati
01076634-a	slv:lemma	družben
01076634-a	slv:lemma	socialen
01076724-n	slv:lemma	zastraševanje
01077158-a	slv:lemma	mračen
01077350-n	slv:lemma	odvrnitev
01077350-n	slv:lemma	preprečevanje
01077350-n	slv:lemma	preprečitev
01077350-n	slv:lemma	prevencija
01077350-n	slv:lemma	preventiva
01077568-v	slv:lemma	služiti
01077638-a	slv:lemma	prijateljski
01077887-v	slv:lemma	odpreti
01077995-a	slv:lemma	prijateljski
01078050-v	slv:lemma	biti
01078086-n	slv:lemma	diskvalifikacija
01078302-a	slv:lemma	hladen
01078673-a	slv:lemma	ozebel
01078840-a	slv:lemma	zamrzel
01079052-a	slv:lemma	zaledenel
01079240-a	slv:lemma	hladen
01079240-a	slv:lemma	leden
01079295-n	slv:lemma	preventiva
01079295-n	slv:lemma	profilaksa
01079480-v	slv:lemma	igrati proti
01079480-v	slv:lemma	igrati z
01079873-v	slv:lemma	postaviti
01079951-n	slv:lemma	izogibanje plačilu davka
01079978-a	slv:lemma	taljiv
01079978-a	slv:lemma	topljiv
01080064-v	slv:lemma	igrati z
01080297-a	slv:lemma	bogat
01080297-a	slv:lemma	fertilen
01080297-a	slv:lemma	ploden
01080297-a	slv:lemma	plodonosen
01080297-a	slv:lemma	rodoviten
01080366-n	slv:lemma	skupinski dogodek
01080691-v	slv:lemma	igrati
01081340-a	slv:lemma	bogat
01081340-a	slv:lemma	debel
01081340-a	slv:lemma	ploden
01081340-a	slv:lemma	produktiven
01081456-n	slv:lemma	konfederacija
01081592-a	slv:lemma	obnavljalen
01081592-a	slv:lemma	ploden
01081592-a	slv:lemma	plodilen
01081592-a	slv:lemma	razmnoževalen
01081592-a	slv:lemma	regenerativen
01081592-a	slv:lemma	reprodukcijski
01081592-a	slv:lemma	reproduktiven
01081628-n	slv:lemma	zveza
01082115-a	slv:lemma	ploden
01082115-a	slv:lemma	rodoviten
01082454-v	slv:lemma	loviti
01082454-v	slv:lemma	ujeti
01082535-a	slv:lemma	brezploden
01082535-a	slv:lemma	jalov
01082535-a	slv:lemma	neploden
01082535-a	slv:lemma	sterilen
01082548-n	slv:lemma	dekolonizacija
01082606-v	slv:lemma	biti
01082606-v	slv:lemma	biti deležen
01082606-v	slv:lemma	sodelovati
01082606-v	slv:lemma	udeležiti
01082606-v	slv:lemma	udeležiti se
01082606-v	slv:lemma	vstopiti
01082714-a	slv:lemma	abortiven
01082714-a	slv:lemma	nedonošen
01082714-a	slv:lemma	neuspel
01082714-a	slv:lemma	neuspešen
01082714-a	slv:lemma	ponesrečen
01082720-n	slv:lemma	razhod
01082720-n	slv:lemma	razpust
01082720-n	slv:lemma	razpustitev
01082937-v	slv:lemma	prestrašiti se
01083044-v	slv:lemma	obnašati se
01083044-v	slv:lemma	odreči se
01083044-v	slv:lemma	predati se
01083044-v	slv:lemma	vdati se
01083077-n	slv:lemma	distribucija
01083077-n	slv:lemma	porazdelitev
01083077-n	slv:lemma	razdelitev
01083157-a	slv:lemma	poln
01083157-a	slv:lemma	popoln
01083350-n	slv:lemma	podelitev
01083373-v	slv:lemma	pokončati
01083373-v	slv:lemma	uničiti
01083504-n	slv:lemma	razdelitev
01083645-n	slv:lemma	dodelitev
01083645-n	slv:lemma	dodeljevanje
01083645-n	slv:lemma	razdelitev
01083645-n	slv:lemma	razdeljevanje
01083754-a	slv:lemma	poplavljen
01083754-a	slv:lemma	preplavljen
01084091-a	slv:lemma	prepoln
01084180-n	slv:lemma	preporazdelitev
01084180-n	slv:lemma	prerazporeditev
01084486-a	slv:lemma	prenapolnjen
01084724-v	slv:lemma	spremeniti
01084866-v	slv:lemma	spremeniti
01084932-n	slv:lemma	racioniranje
01085098-n	slv:exe	0	V tem duhu je Urška Lunder razložila, da je "sporazumevanje vitalni del v procesu zdravljenja, vendar je največkrat blokirano".
01085098-n	slv:exe	1	DEL KRIVDE PREVZAME NASE, KER JE BILA "PREVEČ PRIJAZNA IN JE ZMOTNO ZAUPALA SVOJI INTUICIJI", IN VEČKRAT POUDARI, DA SO SE TI "NASILNI INCIDENTI ZGODILI ZARADI NJENE ZMANJŠANE PREVIDNOSTI" (MITCHELL 1993: 123).
01085098-n	slv:exe	2	OBE POPOTNICI NAPAD INTERPRETIRATA KOT POSLEDICO ZMANJŠANE POZORNOSTI IN SI S TEM PRIPIŠETA DEL KRIVDE, KAR JE ZA ŽRTVE POSILSTVA PRECEJ ZNAČILNO, KOT JE V SVOJI ŠTUDIJI UGOTOVILA SUSAN BROWNMILLER (BROWNMILLER 1988).
01085098-n	slv:exe	3	Velik del te priljubljenosti je izviral iz njegove ljudskosti.
01085098-n	slv:lemma	del
01085098-n	slv:lemma	delež
01085098-n	slv:lemma	kos
01085167-a	slv:lemma	prepoln
01085474-v	slv:lemma	otežiti
01085474-v	slv:lemma	ovirati
01085677-v	slv:lemma	vplivati
01085848-a	slv:lemma	preobložen
01085848-a	slv:lemma	preobremenjen
01086081-n	slv:lemma	dajanje
01086103-v	slv:lemma	biti
01086103-v	slv:lemma	teči
01086339-a	slv:lemma	nedotaknjen
01086356-n	slv:lemma	podaritev
01086356-n	slv:lemma	podelitev
01086545-a	slv:lemma	prazen
01086691-v	slv:lemma	biti
01086945-n	slv:lemma	socialno skrbstvo
01086945-n	slv:lemma	socialno varstvo
